uid,question,question_type,answer,object_ids,ambiguous,slot_values
4d358d8a-d3e3-4eeb-8b9f-15e288cd1b73,Is there a white rubiks cube in the office?,existence_colour_location,yes,[61],False,"{'colour': 'a white ', 'entity': 'rubiks_cube', 'location': 'office'}"
dd366ef7-0aee-4500-b8bf-0a22afb59557,Is there a wooden desk in the office?,existence_colour_location,yes,[21],False,"{'colour': 'a wooden ', 'entity': 'desk', 'location': 'office'}"
3644d94a-fedb-492d-8750-0f4419c006a4,Is there a yellow rubiks cube in the office?,existence_colour_location,yes,[61],False,"{'colour': 'a yellow ', 'entity': 'rubiks_cube', 'location': 'office'}"
1a6870c1-52df-4fa9-a6ed-7824d43ac289,Is there a black bag in the living room?,existence_colour_location,yes,[3],False,"{'colour': 'a black ', 'entity': 'bag', 'location': 'living room'}"
0f85247e-4dc3-4ac2-af97-ba967edfe13f,Is there a black headphones in the living room?,existence_colour_location,yes,[38],False,"{'colour': 'a black ', 'entity': 'headphones', 'location': 'living room'}"
36ca6728-ef42-4e19-9826-efb72be31b77,Is there a black ottoman in the living room?,existence_colour_location,yes,[37],False,"{'colour': 'a black ', 'entity': 'ottoman', 'location': 'living room'}"
72d6f7a0-c8aa-4991-99f9-969024a51eeb,Is there a black painting in the living room?,existence_colour_location,yes,[52],False,"{'colour': 'a black ', 'entity': 'painting', 'location': 'living room'}"
3588e3e7-2637-4e17-a506-6359849983d6,Is there a blue bag in the living room?,existence_colour_location,yes,[2],False,"{'colour': 'a blue ', 'entity': 'bag', 'location': 'living room'}"
2e1e90bc-c265-4b53-a500-1ee5530fbb10,Is there a blue chair in the living room?,existence_colour_location,yes,"[13, 15]",False,"{'colour': 'a blue ', 'entity': 'chair', 'location': 'living room'}"
d53d083b-f0b1-4626-a322-146c6ad2060e,Is there a blue door in the living room?,existence_colour_location,yes,[26],False,"{'colour': 'a blue ', 'entity': 'door', 'location': 'living room'}"
b0611ef0-50b0-417a-b308-6410c5516611,Is there a blue painting in the living room?,existence_colour_location,yes,[52],False,"{'colour': 'a blue ', 'entity': 'painting', 'location': 'living room'}"
6349ea50-be89-42dd-9c92-2c8237772bd4,Is there a blue rubiks cube in the living room?,existence_colour_location,yes,"[59, 62, 60]",False,"{'colour': 'a blue ', 'entity': 'rubiks_cube', 'location': 'living room'}"
dd3d1ab5-4495-43d3-82bb-4e87b02a6959,Is there a brown sofa in the living room?,existence_colour_location,yes,[18],False,"{'colour': 'a brown ', 'entity': 'sofa', 'location': 'living room'}"
b2b1eca2-2996-4915-9e4a-d0064bf9bee2,Is there a gray bag in the living room?,existence_colour_location,yes,[6],False,"{'colour': 'a gray ', 'entity': 'bag', 'location': 'living room'}"
03abe487-d242-45bc-9a1a-2c25c0e41b28,Is there a gray book in the living room?,existence_colour_location,yes,[10],False,"{'colour': 'a gray ', 'entity': 'book', 'location': 'living room'}"
c67826bc-ebbb-43fb-a2ee-f56c3cff4185,Is there a gray chair in the living room?,existence_colour_location,yes,[12],False,"{'colour': 'a gray ', 'entity': 'chair', 'location': 'living room'}"
11d26d9f-011f-4288-8873-df45e1b639ff,Is there a gray shoes in the living room?,existence_colour_location,yes,[63],False,"{'colour': 'a gray ', 'entity': 'shoes', 'location': 'living room'}"
06e3e514-7994-4f1d-8627-a24a57827966,Is there a green rubiks cube in the living room?,existence_colour_location,yes,"[59, 62, 60]",False,"{'colour': 'a green ', 'entity': 'rubiks_cube', 'location': 'living room'}"
6f69df02-002d-4855-87c4-c6eb2e435f8e,Is there a green wine bottle in the living room?,existence_colour_location,yes,"[88, 87]",False,"{'colour': 'a green ', 'entity': 'wine_bottle', 'location': 'living room'}"
1f828ab0-388e-4916-8e30-fa0ac387058a,Is there an orange rubiks cube in the living room?,existence_colour_location,yes,"[59, 62, 60]",False,"{'colour': 'an orange ', 'entity': 'rubiks_cube', 'location': 'living room'}"
dc2f092e-f765-4b96-bded-2b2a42a4d5cc,Is there an orange t-shirt in the living room?,existence_colour_location,yes,[73],False,"{'colour': 'an orange ', 'entity': 't-shirt', 'location': 'living room'}"
7865d6ff-add9-4ff2-a1cd-5a81689e4747,Is there an orange teddy bear in the living room?,existence_colour_location,yes,[76],False,"{'colour': 'an orange ', 'entity': 'teddy_bear', 'location': 'living room'}"
25146072-cd69-40ef-9ca2-d29d49499db0,Is there a red apple in the living room?,existence_colour_location,yes,"[1, 0]",False,"{'colour': 'a red ', 'entity': 'apple', 'location': 'living room'}"
333662f8-2e27-48ea-a37c-3b99a56a9ee7,Is there a red rubiks cube in the living room?,existence_colour_location,yes,"[59, 62, 60]",False,"{'colour': 'a red ', 'entity': 'rubiks_cube', 'location': 'living room'}"
26bbaed9-a7f8-46e7-9e71-8297a90c82db,Is there a silver robot in the living room?,existence_colour_location,yes,"[58, 57]",False,"{'colour': 'a silver ', 'entity': 'robot', 'location': 'living room'}"
537cc02c-cf8b-4216-b172-87fd1215bf4a,Is there a silver trophy in the living room?,existence_colour_location,yes,[78],False,"{'colour': 'a silver ', 'entity': 'trophy', 'location': 'living room'}"
e512cc56-c195-48ec-a053-5e1bc1b67741,Is there a transparent vase in the living room?,existence_colour_location,yes,"[80, 79]",False,"{'colour': 'a transparent ', 'entity': 'vase', 'location': 'living room'}"
73b7773b-9e17-49ac-9e20-9d336ad4fc98,Is there a transparent window in the living room?,existence_colour_location,yes,"[81, 85]",False,"{'colour': 'a transparent ', 'entity': 'window', 'location': 'living room'}"
7b008010-afc5-4132-9dc3-cdaf1adb3c1b,Is there a transparent wine glass in the living room?,existence_colour_location,yes,[89],False,"{'colour': 'a transparent ', 'entity': 'wine_glass', 'location': 'living room'}"
d7dacb5b-042a-453e-b836-417cb9e49204,Is there a white ball in the living room?,existence_colour_location,yes,[7],False,"{'colour': 'a white ', 'entity': 'ball', 'location': 'living room'}"
54442434-b240-4b32-8e4f-42597339c234,Is there a white bookshelf in the living room?,existence_colour_location,yes,[17],False,"{'colour': 'a white ', 'entity': 'bookshelf', 'location': 'living room'}"
0a8e2a94-344e-4206-ace5-c01f2370ac8d,Is there a white cup in the living room?,existence_colour_location,yes,[19],False,"{'colour': 'a white ', 'entity': 'cup', 'location': 'living room'}"
fbc3a2b8-e62d-490f-ac70-a2baa99278a0,Is there a white door handle in the living room?,existence_colour_location,yes,[36],False,"{'colour': 'a white ', 'entity': 'door_handle', 'location': 'living room'}"
e1b5c67c-889e-45df-8575-06af8cb95955,Is there a white lamp in the living room?,existence_colour_location,yes,"[42, 43, 49, 44]",False,"{'colour': 'a white ', 'entity': 'lamp', 'location': 'living room'}"
f041df92-20b1-4d92-8141-12b623a7ec3e,Is there a white painting in the living room?,existence_colour_location,yes,[51],False,"{'colour': 'a white ', 'entity': 'painting', 'location': 'living room'}"
565eb71d-fde6-4504-bb09-d71497793190,Is there a white robot in the living room?,existence_colour_location,yes,[56],False,"{'colour': 'a white ', 'entity': 'robot', 'location': 'living room'}"
2d443c32-bf20-4dc8-9d8d-b2e8d289428e,Is there a white rubiks cube in the living room?,existence_colour_location,yes,"[59, 62, 60]",False,"{'colour': 'a white ', 'entity': 'rubiks_cube', 'location': 'living room'}"
e40af7ff-85a8-4c3f-940e-882648d67a25,Is there a white table in the living room?,existence_colour_location,yes,[74],False,"{'colour': 'a white ', 'entity': 'table', 'location': 'living room'}"
38f3ce21-4569-4ba7-84ed-d8f68d8a0f52,Is there a white teapot in the living room?,existence_colour_location,yes,[75],False,"{'colour': 'a white ', 'entity': 'teapot', 'location': 'living room'}"
4520cb05-3781-45e3-8da6-de391491b485,Is there a wooden chair in the living room?,existence_colour_location,yes,[12],False,"{'colour': 'a wooden ', 'entity': 'chair', 'location': 'living room'}"
d54c86d3-0548-40ca-b5b1-388b060635d5,Is there a wooden desk in the living room?,existence_colour_location,yes,[22],False,"{'colour': 'a wooden ', 'entity': 'desk', 'location': 'living room'}"
c05cefc3-6ced-4d9b-bc84-14e86142d028,Is there a wooden ottoman in the living room?,existence_colour_location,yes,[37],False,"{'colour': 'a wooden ', 'entity': 'ottoman', 'location': 'living room'}"
26000d69-63e2-42da-b3d8-fdf50d3b3555,Is there a yellow painting in the living room?,existence_colour_location,yes,[52],False,"{'colour': 'a yellow ', 'entity': 'painting', 'location': 'living room'}"
efbefc85-dcc7-4d23-912f-a717f23a540b,Is there a yellow rubiks cube in the living room?,existence_colour_location,yes,"[59, 62, 60]",False,"{'colour': 'a yellow ', 'entity': 'rubiks_cube', 'location': 'living room'}"
661ccf35-948f-4483-bb51-c08df9b4be6b,Is there a blue door in the hallway?,existence_colour_location,yes,"[25, 24, 27, 30]",False,"{'colour': 'a blue ', 'entity': 'door', 'location': 'hallway'}"
f8919023-0930-4e60-96cd-91a90e73c8af,Is there a blue door handle in the hallway?,existence_colour_location,yes,[33],False,"{'colour': 'a blue ', 'entity': 'door_handle', 'location': 'hallway'}"
008349d8-26a4-40be-bc01-139dd4a935a7,Is there a gray notice board in the hallway?,existence_colour_location,yes,"[55, 53, 54]",False,"{'colour': 'a gray ', 'entity': 'notice_board', 'location': 'hallway'}"
088dbc6b-19cb-49bf-b617-350a5d2ce10b,Is there a green sign in the hallway?,existence_colour_location,yes,"[64, 66]",False,"{'colour': 'a green ', 'entity': 'sign', 'location': 'hallway'}"
918ec475-55c2-49d8-bcd0-9a927f0727a3,Is there an orange sign in the hallway?,existence_colour_location,yes,"[68, 69, 65, 70]",False,"{'colour': 'an orange ', 'entity': 'sign', 'location': 'hallway'}"
41253870-ce3d-46c4-b57d-5ba453a03c7b,Is there a red sign in the hallway?,existence_colour_location,yes,"[67, 72]",False,"{'colour': 'a red ', 'entity': 'sign', 'location': 'hallway'}"
3144b72d-d616-45e3-895e-0b1dce675c04,Is there a transparent window in the hallway?,existence_colour_location,yes,[83],False,"{'colour': 'a transparent ', 'entity': 'window', 'location': 'hallway'}"
95ec97da-ba75-4815-86f7-3ba629ddd3c1,Is there a white door in the hallway?,existence_colour_location,yes,"[28, 23]",False,"{'colour': 'a white ', 'entity': 'door', 'location': 'hallway'}"
41a4ca13-2412-47cc-8e43-1112b77d35cb,Is there a white door handle in the hallway?,existence_colour_location,yes,"[34, 32, 35]",False,"{'colour': 'a white ', 'entity': 'door_handle', 'location': 'hallway'}"
5a857338-1555-46bd-a4ac-73f2f9f943ca,Is there a white lamp in the hallway?,existence_colour_location,yes,"[41, 40, 50, 47, 48]",False,"{'colour': 'a white ', 'entity': 'lamp', 'location': 'hallway'}"
96692f8a-21a6-411d-a20d-43216ac2dd0a,Is there a white sign in the hallway?,existence_colour_location,yes,[71],False,"{'colour': 'a white ', 'entity': 'sign', 'location': 'hallway'}"
c5c56626-3c7c-43cf-8407-420eda8f5426,Is there a transparent jacket in the living room?,existence_colour_location,no,[],False,"{'colour': 'a transparent ', 'entity': 'jacket', 'location': 'living room'}"
4b1044b2-4234-4454-8c13-327fd90318f2,Is there a green notice board in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a green ', 'entity': 'notice_board', 'location': 'hallway'}"
06f29e82-55d2-4847-b0d4-d7995b37e7cd,Is there a purple washer in the living room?,existence_colour_location,no,[],False,"{'colour': 'a purple ', 'entity': 'washer', 'location': 'living room'}"
3a9aa801-23d7-45b7-9905-5029eaaf6188,Is there a yellow wardrobe cabinet in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a yellow ', 'entity': 'wardrobe_cabinet', 'location': 'hallway'}"
c0890f3c-c968-468f-a5df-28bf73287042,Is there a beige stereo set in the office?,existence_colour_location,no,[],False,"{'colour': 'a beige ', 'entity': 'stereo_set', 'location': 'office'}"
52f3e56c-bd36-4a3d-b30e-e5e2f7f846d0,Is there a blue stereo set in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a blue ', 'entity': 'stereo_set', 'location': 'hallway'}"
dbdda7de-0668-4f50-9110-33c0073d7321,Is there a brown headphones in the living room?,existence_colour_location,no,[],False,"{'colour': 'a brown ', 'entity': 'headphones', 'location': 'living room'}"
c9ee2e1c-720e-44c0-b1ca-d1c951bd017c,Is there a wooden chessboard in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a wooden ', 'entity': 'chessboard', 'location': 'hallway'}"
b7561912-3ca4-4bf1-97e9-97eeb236500e,Is there an orange dresser in the living room?,existence_colour_location,no,[],False,"{'colour': 'an orange ', 'entity': 'dresser', 'location': 'living room'}"
321a65bd-b9ff-44dd-b6ab-e16f829ac818,Is there a red refrigerator in the living room?,existence_colour_location,no,[],False,"{'colour': 'a red ', 'entity': 'refrigerator', 'location': 'living room'}"
30e4248e-520d-4843-9ab4-d309e02708a7,Is there a green t-shirt in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a green ', 'entity': 't-shirt', 'location': 'hallway'}"
bfd5ac62-4f22-4554-81f4-ab3336e5a505,Is there a red door in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a red ', 'entity': 'door', 'location': 'hallway'}"
c5705fea-e81f-4644-b3ac-ae13e31e9d26,Is there a silver rug in the office?,existence_colour_location,no,[],False,"{'colour': 'a silver ', 'entity': 'rug', 'location': 'office'}"
947c290d-aadb-4c29-b00e-dda5a137c4f8,Is there a blue pan in the office?,existence_colour_location,no,[],False,"{'colour': 'a blue ', 'entity': 'pan', 'location': 'office'}"
06cd4256-0933-40a8-be81-657b618bf233,Is there a gold fruit bowl in the office?,existence_colour_location,no,[],False,"{'colour': 'a gold ', 'entity': 'fruit_bowl', 'location': 'office'}"
233cd787-c206-4443-a80b-c64fbf8d9f36,Is there a white fruit bowl in the office?,existence_colour_location,no,[],False,"{'colour': 'a white ', 'entity': 'fruit_bowl', 'location': 'office'}"
3ba1210b-f22a-4081-9957-e32a4557ae91,Is there a brown piano in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a brown ', 'entity': 'piano', 'location': 'hallway'}"
0235a612-7e3b-4214-8e32-a6c4c93159d0,Is there a blue towel rack in the office?,existence_colour_location,no,[],False,"{'colour': 'a blue ', 'entity': 'towel_rack', 'location': 'office'}"
f2dc3990-96c6-4291-9ae0-c1dd90797586,Is there a white microwave in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a white ', 'entity': 'microwave', 'location': 'hallway'}"
66b913dd-65ee-418c-bfd1-0debb899b594,Is there a black apple in the office?,existence_colour_location,no,[],False,"{'colour': 'a black ', 'entity': 'apple', 'location': 'office'}"
8bfe3ba6-1e07-4218-8a86-953bd14d911e,Is there a wooden kettle in the office?,existence_colour_location,no,[],False,"{'colour': 'a wooden ', 'entity': 'kettle', 'location': 'office'}"
af9a17b7-da79-48f6-84d7-97bc2f2a26b9,Is there a white heater in the office?,existence_colour_location,no,[],False,"{'colour': 'a white ', 'entity': 'heater', 'location': 'office'}"
23172e1c-b20b-4456-9811-ab384262b22c,Is there a green mirror in the office?,existence_colour_location,no,[],False,"{'colour': 'a green ', 'entity': 'mirror', 'location': 'office'}"
f99ff319-552f-47dd-a63b-a2dc4e989edb,Is there a brown trophy in the living room?,existence_colour_location,no,[],False,"{'colour': 'a brown ', 'entity': 'trophy', 'location': 'living room'}"
f88877cf-65a8-4eb7-b26a-81d36863b67b,Is there a transparent shower in the living room?,existence_colour_location,no,[],False,"{'colour': 'a transparent ', 'entity': 'shower', 'location': 'living room'}"
398217c4-6f98-4361-bd17-1c35878d47df,Is there a gray door in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a gray ', 'entity': 'door', 'location': 'hallway'}"
d68381ba-79c1-4ea7-9e5f-d768cde07e64,Is there an orange wine glass in the living room?,existence_colour_location,no,[],False,"{'colour': 'an orange ', 'entity': 'wine_glass', 'location': 'living room'}"
ceb20b78-e2bb-4163-a0ad-edb12c0d39b7,Is there a transparent cup in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a transparent ', 'entity': 'cup', 'location': 'hallway'}"
753082b8-5411-4732-82ff-e60b7bbc0ffc,Is there a gold sofa in the office?,existence_colour_location,no,[],False,"{'colour': 'a gold ', 'entity': 'sofa', 'location': 'office'}"
d4271658-e121-4be8-ba54-beb5fff0d3fc,Is there a wooden food processor in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a wooden ', 'entity': 'food_processor', 'location': 'hallway'}"
6dbdb39e-62e5-402f-b765-4bafea58291d,Is there a brown towel rack in the living room?,existence_colour_location,no,[],False,"{'colour': 'a brown ', 'entity': 'towel_rack', 'location': 'living room'}"
be952671-b3f4-4a74-8036-954860c0b2dc,Is there a gold shower in the office?,existence_colour_location,no,[],False,"{'colour': 'a gold ', 'entity': 'shower', 'location': 'office'}"
8db8273b-5751-4573-9d70-db0d1d9b63e1,Is there a transparent kettle in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a transparent ', 'entity': 'kettle', 'location': 'hallway'}"
438c3f16-7e9f-422e-b1db-bfe510f19c35,Is there a black fish tank in the living room?,existence_colour_location,no,[],False,"{'colour': 'a black ', 'entity': 'fish_tank', 'location': 'living room'}"
ca2ba1a9-0038-4df5-9847-5c5fd0052261,Is there a beige coffee machine in the living room?,existence_colour_location,no,[],False,"{'colour': 'a beige ', 'entity': 'coffee_machine', 'location': 'living room'}"
0f431fa2-9a25-4e0e-bca7-66b3eedd04e7,Is there a white plates in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a white ', 'entity': 'plates', 'location': 'hallway'}"
d471dcec-4c20-4a45-8af5-332acade32c1,Is there a silver kettle in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a silver ', 'entity': 'kettle', 'location': 'hallway'}"
99eb3459-8bc9-46d1-85d3-923fffe80a45,Is there a black ottoman in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a black ', 'entity': 'ottoman', 'location': 'hallway'}"
c671d5f8-af80-4eb1-9783-c78e9c179ef9,Is there a silver refrigerator in the office?,existence_colour_location,no,[],False,"{'colour': 'a silver ', 'entity': 'refrigerator', 'location': 'office'}"
fc959c8f-7a0a-48c6-9954-3a27e6d67150,Is there an orange door handle in the living room?,existence_colour_location,no,[],False,"{'colour': 'an orange ', 'entity': 'door_handle', 'location': 'living room'}"
712ff087-8125-434a-ba52-c5e459939bea,Is there a blue mirror in the office?,existence_colour_location,no,[],False,"{'colour': 'a blue ', 'entity': 'mirror', 'location': 'office'}"
5d3942ee-0a72-4976-b108-2286d68ad5c9,Is there a yellow chessboard in the office?,existence_colour_location,no,[],False,"{'colour': 'a yellow ', 'entity': 'chessboard', 'location': 'office'}"
43dbc1cc-5950-467a-8e29-e73fe6b7166a,Is there a wooden shower in the living room?,existence_colour_location,no,[],False,"{'colour': 'a wooden ', 'entity': 'shower', 'location': 'living room'}"
8ff56cfb-c9cd-4295-80a3-e7c70e7a86c0,Is there a beige refrigerator in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a beige ', 'entity': 'refrigerator', 'location': 'hallway'}"
872b2978-0251-4e85-bfdb-bb96b80d2cee,Is there a red wine bottle in the office?,existence_colour_location,no,[],False,"{'colour': 'a red ', 'entity': 'wine_bottle', 'location': 'office'}"
dba538fe-541e-486a-beb1-0d499bc468b1,Is there a wooden rack in the living room?,existence_colour_location,no,[],False,"{'colour': 'a wooden ', 'entity': 'rack', 'location': 'living room'}"
49fefeb4-fd09-417c-98fd-7f9e2d5a79ef,Is there a gold door handle in the office?,existence_colour_location,no,[],False,"{'colour': 'a gold ', 'entity': 'door_handle', 'location': 'office'}"
fb69e81a-7ed8-41de-9e76-84e57d4b1b7b,Is there a red window in the living room?,existence_colour_location,no,[],False,"{'colour': 'a red ', 'entity': 'window', 'location': 'living room'}"
61404735-f433-4827-9cfc-71a87aa3819e,Is there a yellow apple in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a yellow ', 'entity': 'apple', 'location': 'hallway'}"
a83087bd-78cd-4993-aff6-5eecec92973b,Is there a purple shoes in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a purple ', 'entity': 'shoes', 'location': 'hallway'}"
27c045fc-c031-4175-8bf7-3743bf49f7e3,Is there a pink table in the living room?,existence_colour_location,no,[],False,"{'colour': 'a pink ', 'entity': 'table', 'location': 'living room'}"
e3a1d980-2ef7-45a6-ae95-abc157915ca7,Is there a white shower in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a white ', 'entity': 'shower', 'location': 'hallway'}"
325afa85-e434-4037-b659-d788d6074322,Is there a wooden vacuum cleaner in the office?,existence_colour_location,no,[],False,"{'colour': 'a wooden ', 'entity': 'vacuum_cleaner', 'location': 'office'}"
97dbb386-2dfb-44a7-8420-2e2f44d03dee,Is there a silver cup in the living room?,existence_colour_location,no,[],False,"{'colour': 'a silver ', 'entity': 'cup', 'location': 'living room'}"
8a9751e3-8084-496a-8cc3-b858b2dcbdf4,Is there a silver rubiks cube in the office?,existence_colour_location,no,[],False,"{'colour': 'a silver ', 'entity': 'rubiks_cube', 'location': 'office'}"
30414858-5d7c-4099-80ad-01f18b966b31,Is there a beige lamp in the office?,existence_colour_location,no,[],False,"{'colour': 'a beige ', 'entity': 'lamp', 'location': 'office'}"
a71aa1c7-cf40-4c15-bba5-8ed0f1ca775f,Is there a transparent fireplace in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a transparent ', 'entity': 'fireplace', 'location': 'hallway'}"
3258e4c4-9b63-43ac-9e49-5f14b84a1ad8,Is there an orange shower in the hallway?,existence_colour_location,no,[],False,"{'colour': 'an orange ', 'entity': 'shower', 'location': 'hallway'}"
009374a7-23ed-4339-b923-3322bb4a86a0,Is there a white bag in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a white ', 'entity': 'bag', 'location': 'hallway'}"
e492dc10-9b95-45e4-8a9c-71fe224edd8c,Is there a transparent microwave in the office?,existence_colour_location,no,[],False,"{'colour': 'a transparent ', 'entity': 'microwave', 'location': 'office'}"
8c83c548-711a-4404-b353-1a1165be4a9b,Is there a beige loudspeaker in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a beige ', 'entity': 'loudspeaker', 'location': 'hallway'}"
c12962d3-9e88-46e1-ac4c-93f803734a1a,Is there a black chessboard in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a black ', 'entity': 'chessboard', 'location': 'hallway'}"
632fc6f2-397f-4eaa-a2ad-5a81055eaa19,Is there a silver bathtub in the living room?,existence_colour_location,no,[],False,"{'colour': 'a silver ', 'entity': 'bathtub', 'location': 'living room'}"
8cebc8ea-97e8-448e-898a-d2ec29bb43ea,Is there a yellow mirror in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a yellow ', 'entity': 'mirror', 'location': 'hallway'}"
47d52be2-b7b1-4c51-af85-74b81b6c5198,Is there a red jacket in the living room?,existence_colour_location,no,[],False,"{'colour': 'a red ', 'entity': 'jacket', 'location': 'living room'}"
67f4e5f0-4e79-4039-a92a-d03d2a1c214d,Is there a gray book in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a gray ', 'entity': 'book', 'location': 'hallway'}"
0897ef7a-994c-48d9-bacc-ace3e53ab6b4,Is there a green fish tank in the office?,existence_colour_location,no,[],False,"{'colour': 'a green ', 'entity': 'fish_tank', 'location': 'office'}"
ab1c50b0-d7a6-4b0b-b047-6ae629b94044,Is there a gold painting in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a gold ', 'entity': 'painting', 'location': 'hallway'}"
34b676d9-7ce4-48e5-877f-4b7ff5c03510,Is there a gray mirror in the living room?,existence_colour_location,no,[],False,"{'colour': 'a gray ', 'entity': 'mirror', 'location': 'living room'}"
93fb8dfa-c499-45d4-96ca-89eff3d3dd4b,Is there a blue bed in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a blue ', 'entity': 'bed', 'location': 'hallway'}"
2f490424-7580-463e-9fbd-b45c590e7e2f,Is there a purple vacuum cleaner in the hallway?,existence_colour_location,no,[],False,"{'colour': 'a purple ', 'entity': 'vacuum_cleaner', 'location': 'hallway'}"
8362406b-e533-49ea-8452-960538e0a683,Is there an orange dressing table in the living room?,existence_colour_location,no,[],False,"{'colour': 'an orange ', 'entity': 'dressing_table', 'location': 'living room'}"
8bca0519-6dcb-4029-9152-1707f7af3247,Is there a wooden refrigerator in the living room?,existence_colour_location,no,[],False,"{'colour': 'a wooden ', 'entity': 'refrigerator', 'location': 'living room'}"
83008040-3e1b-4467-8086-519dd6e5e4f9,Is there a purple rubiks cube in the office?,existence_colour_location,no,[],False,"{'colour': 'a purple ', 'entity': 'rubiks_cube', 'location': 'office'}"
abf8b8e5-0802-4176-a8a3-20b36da866f5,How many beige jackets are there in the office?,count_colour_location,1,[39],False,"{'colour': 'beige ', 'entity': 'jackets', 'location': 'office'}"
c06e5625-fd80-44aa-844d-acee398c5e0d,How many black chairs are there in the office?,count_colour_location,1,[16],False,"{'colour': 'black ', 'entity': 'chairs', 'location': 'office'}"
9ee9fe67-aae9-426e-8eb0-f052ea8ab834,How many blue balls are there in the office?,count_colour_location,1,[8],False,"{'colour': 'blue ', 'entity': 'balls', 'location': 'office'}"
8d9740c4-a1e3-4682-86ee-5f5d332eaaf5,How many blue books are there in the office?,count_colour_location,1,[9],False,"{'colour': 'blue ', 'entity': 'books', 'location': 'office'}"
598a5f32-a9dc-4bff-97c3-f7d574779daf,How many blue chairs are there in the office?,count_colour_location,2,"[14, 16]",False,"{'colour': 'blue ', 'entity': 'chairs', 'location': 'office'}"
7b90e554-3bc7-4509-a12b-35fb31db0b13,How many blue doors are there in the office?,count_colour_location,1,[29],False,"{'colour': 'blue ', 'entity': 'doors', 'location': 'office'}"
de0a72c7-2058-4aaf-b19c-76a740d32cd7,How many blue rubiks cubes are there in the office?,count_colour_location,1,[61],False,"{'colour': 'blue ', 'entity': 'rubiks_cubes', 'location': 'office'}"
cb095357-df36-4700-a27f-65ee215db6d2,How many brown bags are there in the office?,count_colour_location,1,[5],False,"{'colour': 'brown ', 'entity': 'bags', 'location': 'office'}"
cb7e511a-0f25-4a2d-bc57-93d1ea6e4bdc,How many brown boxes are there in the office?,count_colour_location,1,[11],False,"{'colour': 'brown ', 'entity': 'boxes', 'location': 'office'}"
912b6a0f-22df-49d4-a323-58d495830e4f,How many brown wine bottles are there in the office?,count_colour_location,1,[86],False,"{'colour': 'brown ', 'entity': 'wine_bottles', 'location': 'office'}"
7f8705ea-c559-458d-862e-d7db06fb7392,How many green rubiks cubes are there in the office?,count_colour_location,1,[61],False,"{'colour': 'green ', 'entity': 'rubiks_cubes', 'location': 'office'}"
55538276-756c-4bde-be7e-33e86bb04317,How many orange rubiks cubes are there in the office?,count_colour_location,1,[61],False,"{'colour': 'orange ', 'entity': 'rubiks_cubes', 'location': 'office'}"
24ab5f4b-f57d-43a8-89b9-6a14ccc40b20,How many orange teddy bears are there in the office?,count_colour_location,1,[77],False,"{'colour': 'orange ', 'entity': 'teddy_bears', 'location': 'office'}"
89bd9482-987b-4ae0-a53c-8cc1505a573d,How many red rubiks cubes are there in the office?,count_colour_location,1,[61],False,"{'colour': 'red ', 'entity': 'rubiks_cubes', 'location': 'office'}"
a9df28b0-207b-4add-b0b0-9f6c2dfafc57,How many transparent windows are there in the office?,count_colour_location,2,"[82, 84]",False,"{'colour': 'transparent ', 'entity': 'windows', 'location': 'office'}"
c518fb77-a3db-4702-9fdc-c5208cc452fd,How many white bags are there in the office?,count_colour_location,1,[4],False,"{'colour': 'white ', 'entity': 'bags', 'location': 'office'}"
1451b89e-48cf-484d-967b-c58a212ab555,How many white cups are there in the office?,count_colour_location,1,[20],False,"{'colour': 'white ', 'entity': 'cups', 'location': 'office'}"
f56d19e2-17c8-4f04-a188-4952d4613da0,How many white door handles are there in the office?,count_colour_location,1,[31],False,"{'colour': 'white ', 'entity': 'door_handles', 'location': 'office'}"
509a6721-b982-4850-af52-fd2531cf41b3,How many white lamps are there in the office?,count_colour_location,2,"[45, 46]",False,"{'colour': 'white ', 'entity': 'lamps', 'location': 'office'}"
