question,question_id,image
Is there a silver range oven or a silver washer in the living room?,2a0064ac-2642-4c21-bd59-ac5b312675ca,2a0064ac-2642-4c21-bd59-ac5b312675ca_view.jpg
Is there a white sofa or a white wardrobe cabinet in the living room?,a9dd7852-2b45-461c-9f78-389beea14f46,a9dd7852-2b45-461c-9f78-389beea14f46_view.jpg
Is there a gray coffee machine or a gray microwave in the living room?,33fb7d0e-b1b6-4b7f-a620-de95ffabaecd,33fb7d0e-b1b6-4b7f-a620-de95ffabaecd_view.jpg
Is there a gray teapot or a gray wine bottle in the office?,dc69d222-3020-49d4-a054-b67fb9960d80,dc69d222-3020-49d4-a054-b67fb9960d80_view.jpg
Is there a pink painting or a pink teddy bear in the office?,908a8caf-0150-4338-9451-e0785d675b91,908a8caf-0150-4338-9451-e0785d675b91_view.jpg
Is there a yellow lamp or a yellow rug in the living room?,d00556a6-4ddb-4531-b69b-876784151ec5,d00556a6-4ddb-4531-b69b-876784151ec5_view.jpg
Is there a white water dispenser or a white wine glass in the hallway?,6b4f2503-0596-4cc6-9add-57e9075dabb3,6b4f2503-0596-4cc6-9add-57e9075dabb3_view.jpg
Is there a silver fruit bowl or a silver water dispenser in the office?,f911bbb2-973f-46eb-b300-5ac22a820b0b,f911bbb2-973f-46eb-b300-5ac22a820b0b_view.jpg
Is there a yellow chair or a yellow dresser in the office?,9475f37d-9445-496e-b7be-942e8d854321,9475f37d-9445-496e-b7be-942e8d854321_view.jpg
Is there an orange chair or an orange desk in the hallway?,bcae2a13-003a-4cb9-932f-6e36d0c9202f,bcae2a13-003a-4cb9-932f-6e36d0c9202f_view.jpg
Is there a wooden food processor or a wooden refrigerator in the hallway?,ee771546-41d9-4a44-9ae5-784a89bc490d,ee771546-41d9-4a44-9ae5-784a89bc490d_view.jpg
Is there a yellow chair or a yellow lamp in the living room?,2b86ae26-9ef1-43f9-8ea9-3b95d1fe719a,2b86ae26-9ef1-43f9-8ea9-3b95d1fe719a_view.jpg
Is there a pink kettle or a pink vase in the hallway?,639cfc7b-3abb-4ec5-98ea-99b2fd74c5df,639cfc7b-3abb-4ec5-98ea-99b2fd74c5df_view.jpg
Is there a yellow vase or a yellow wine bottle in the living room?,f56b697d-df09-4b22-b0b7-e1d71b40c0a2,f56b697d-df09-4b22-b0b7-e1d71b40c0a2_view.jpg
Is there a purple box or a purple water dispenser in the office?,9181b87a-a6d7-4e57-94ef-82277f450244,9181b87a-a6d7-4e57-94ef-82277f450244_view.jpg
Is there a yellow mirror or a yellow utensil holder in the living room?,bbeec2db-b0d9-42bf-ba20-8ed592e282e4,bbeec2db-b0d9-42bf-ba20-8ed592e282e4_view.jpg
Is there a yellow bed or a yellow dressing table in the living room?,5a38e5c6-9d69-48e2-8939-064458491184,5a38e5c6-9d69-48e2-8939-064458491184_view.jpg
Is there a white dressing table or a white sofa in the office?,6e608c96-8558-4fd0-9ff5-b9a977a61349,6e608c96-8558-4fd0-9ff5-b9a977a61349_view.jpg
Is there a wooden kettle or a wooden vase in the living room?,387fa9ae-4ae7-42af-ace9-616ea12e3b12,387fa9ae-4ae7-42af-ace9-616ea12e3b12_view.jpg
Is there a transparent desk or a transparent sofa in the hallway?,d5aa1a70-ed2f-4fb1-8609-ec60ea5481a5,d5aa1a70-ed2f-4fb1-8609-ec60ea5481a5_view.jpg
Is there a wooden dressing table or a wooden sofa in the living room?,04f1db28-7271-4527-ad4f-6bda74afc35a,04f1db28-7271-4527-ad4f-6bda74afc35a_view.jpg
Is there a silver cup or a silver wine glass in the hallway?,dafe5c53-15e4-4092-8aa9-4742ce8235e0,dafe5c53-15e4-4092-8aa9-4742ce8235e0_view.jpg
Is there a yellow heater or a yellow water dispenser in the hallway?,2f5e423c-48a0-468b-9ab5-bce1cebdeeef,2f5e423c-48a0-468b-9ab5-bce1cebdeeef_view.jpg
Is there a red ottoman or a red sofa in the hallway?,9ad14010-cb9c-4d03-9297-235c9f3957ed,9ad14010-cb9c-4d03-9297-235c9f3957ed_view.jpg
Is there a brown ottoman or a brown sofa in the hallway?,5b6d2e2b-f855-4092-989a-56c23726133d,5b6d2e2b-f855-4092-989a-56c23726133d_view.jpg
Is there a white dresser or a white table in the hallway?,60b5fd52-876a-4b77-a692-6a82d4c9c6ef,60b5fd52-876a-4b77-a692-6a82d4c9c6ef_view.jpg
Is there a yellow bed or a yellow wardrobe cabinet in the living room?,dc38709b-d381-4af9-9c79-bea3ddbdd575,dc38709b-d381-4af9-9c79-bea3ddbdd575_view.jpg
Is there a yellow chair or a yellow wardrobe cabinet in the office?,e5009cc9-41c6-4781-88b5-adbf7572d184,e5009cc9-41c6-4781-88b5-adbf7572d184_view.jpg
Is there a silver desk or a silver dressing table in the living room?,97fa4d47-97da-42f6-bb0a-49ebcb24f4a1,97fa4d47-97da-42f6-bb0a-49ebcb24f4a1_view.jpg
Is there a white bed or a white table in the hallway?,91331501-b2b2-4aa8-b307-39629e503ab9,91331501-b2b2-4aa8-b307-39629e503ab9_view.jpg
Is there a wooden tv stand or a wooden wardrobe cabinet in the office?,0b37bb92-b216-41f6-82c1-8aa3875c5656,0b37bb92-b216-41f6-82c1-8aa3875c5656_view.jpg
Is there a white coffee machine or a white vacuum cleaner in the office?,37d5562a-3da5-4ee0-92d1-f973c6681c95,37d5562a-3da5-4ee0-92d1-f973c6681c95_view.jpg
Is there a silver fish tank or a silver wine bottle in the living room?,8e40b5de-5c32-4b10-a9ca-c6283c8316c9,8e40b5de-5c32-4b10-a9ca-c6283c8316c9_view.jpg
Is there a wooden cup or a wooden heater in the office?,ecfe2c3f-32cd-4175-a07c-d4144da74161,ecfe2c3f-32cd-4175-a07c-d4144da74161_view.jpg
Is there a purple painting or a purple rubiks cube in the hallway?,bf7a1e25-caa1-4b01-8e5a-a7968c7c368a,bf7a1e25-caa1-4b01-8e5a-a7968c7c368a_view.jpg
Is there a purple lamp or a purple sofa in the living room?,7dd5f781-64a4-4eb8-b0a3-5ac8258fccb2,7dd5f781-64a4-4eb8-b0a3-5ac8258fccb2_view.jpg
Is there a red dressing table or a red table in the living room?,ebe583f9-8693-4e7f-b79f-6a5d392a6507,ebe583f9-8693-4e7f-b79f-6a5d392a6507_view.jpg
Is there a yellow dressing table or a yellow lamp in the living room?,ef25adf9-05a5-4e81-a012-43b68eba1d12,ef25adf9-05a5-4e81-a012-43b68eba1d12_view.jpg
Is there a wooden box or a wooden fruit bowl in the office?,4008342d-28d4-44ef-98f6-3790cb35850a,4008342d-28d4-44ef-98f6-3790cb35850a_view.jpg
Is there a yellow chair or a yellow tv stand in the office?,8f3f945a-55b3-41c5-9c1d-9894ccc6f73e,8f3f945a-55b3-41c5-9c1d-9894ccc6f73e_view.jpg
Is there a wooden cup or a wooden wine glass in the office?,20d2315a-4bae-4852-9bb1-a9e7f2833c9e,20d2315a-4bae-4852-9bb1-a9e7f2833c9e_view.jpg
Is there a beige jacket in the office?,6608cfcf-0f98-4c28-80ba-927dd8a8488d,6608cfcf-0f98-4c28-80ba-927dd8a8488d_view.jpg
Is there a black chair in the office?,b1e4c981-6668-4c0b-a44e-089cce1d250b,b1e4c981-6668-4c0b-a44e-089cce1d250b_view.jpg
Is there a blue ball in the office?,d4df47b1-4b45-4bfc-8d18-d8ba41d9e8bf,d4df47b1-4b45-4bfc-8d18-d8ba41d9e8bf_view.jpg
Is there a blue book in the office?,347fedde-4a90-4255-8d47-d4d0c15db9e0,347fedde-4a90-4255-8d47-d4d0c15db9e0_view.jpg
Is there a blue chair in the office?,93326287-fd38-4957-b9d3-9b0c7eb84583,93326287-fd38-4957-b9d3-9b0c7eb84583_view.jpg
Is there a blue door in the office?,58acea8f-5558-4787-acec-77a3916b0333,58acea8f-5558-4787-acec-77a3916b0333_view.jpg
Is there a blue rubiks cube in the office?,9b2b239f-f768-4fcc-8416-7a02c2ec2db9,9b2b239f-f768-4fcc-8416-7a02c2ec2db9_view.jpg
Is there a brown bag in the office?,bdc948a7-f59f-4cb4-88ff-ff1acebd6b5b,bdc948a7-f59f-4cb4-88ff-ff1acebd6b5b_view.jpg
Is there a brown box in the office?,3e36f8ce-035c-4744-b2f1-88331253610c,3e36f8ce-035c-4744-b2f1-88331253610c_view.jpg
Is there a brown wine bottle in the office?,edb3f31c-7ae6-4238-bd7a-23f728fa5095,edb3f31c-7ae6-4238-bd7a-23f728fa5095_view.jpg
Is there a green rubiks cube in the office?,3c277e87-916f-4e26-bd0d-9281467b822c,3c277e87-916f-4e26-bd0d-9281467b822c_view.jpg
Is there an orange rubiks cube in the office?,75bbbfbb-3f69-40bf-898a-27d2221c00a3,75bbbfbb-3f69-40bf-898a-27d2221c00a3_view.jpg
Is there an orange teddy bear in the office?,77b46b77-0fe4-4b23-914c-08a5dc965aa1,77b46b77-0fe4-4b23-914c-08a5dc965aa1_view.jpg
Is there a red rubiks cube in the office?,1fae5a08-a66c-4970-abc4-95bd362dc01e,1fae5a08-a66c-4970-abc4-95bd362dc01e_view.jpg
Is there a transparent window in the office?,415a3c53-8427-4a03-b8f7-bd41b290acb0,415a3c53-8427-4a03-b8f7-bd41b290acb0_view.jpg
Is there a white bag in the office?,3643488e-86d7-4a73-8a27-48fd010ab992,3643488e-86d7-4a73-8a27-48fd010ab992_view.jpg
Is there a white cup in the office?,493d3637-2ee1-4312-b118-ccae2e38edab,493d3637-2ee1-4312-b118-ccae2e38edab_view.jpg
Is there a white door handle in the office?,4802911c-c1ca-42e4-b060-7c7d62780a81,4802911c-c1ca-42e4-b060-7c7d62780a81_view.jpg
Is there a white lamp in the office?,ed280aea-a7c1-437d-b658-29af0d81f30f,ed280aea-a7c1-437d-b658-29af0d81f30f_view.jpg
Is there a white rubiks cube in the office?,4d358d8a-d3e3-4eeb-8b9f-15e288cd1b73,4d358d8a-d3e3-4eeb-8b9f-15e288cd1b73_view.jpg
Is there a wooden desk in the office?,dd366ef7-0aee-4500-b8bf-0a22afb59557,dd366ef7-0aee-4500-b8bf-0a22afb59557_view.jpg
Is there a yellow rubiks cube in the office?,3644d94a-fedb-492d-8750-0f4419c006a4,3644d94a-fedb-492d-8750-0f4419c006a4_view.jpg
Is there a black bag in the living room?,1a6870c1-52df-4fa9-a6ed-7824d43ac289,1a6870c1-52df-4fa9-a6ed-7824d43ac289_view.jpg
Is there a black headphones in the living room?,0f85247e-4dc3-4ac2-af97-ba967edfe13f,0f85247e-4dc3-4ac2-af97-ba967edfe13f_view.jpg
Is there a black ottoman in the living room?,36ca6728-ef42-4e19-9826-efb72be31b77,36ca6728-ef42-4e19-9826-efb72be31b77_view.jpg
Is there a black painting in the living room?,72d6f7a0-c8aa-4991-99f9-969024a51eeb,72d6f7a0-c8aa-4991-99f9-969024a51eeb_view.jpg
Is there a blue bag in the living room?,3588e3e7-2637-4e17-a506-6359849983d6,3588e3e7-2637-4e17-a506-6359849983d6_view.jpg
Is there a blue chair in the living room?,2e1e90bc-c265-4b53-a500-1ee5530fbb10,2e1e90bc-c265-4b53-a500-1ee5530fbb10_view.jpg
Is there a blue door in the living room?,d53d083b-f0b1-4626-a322-146c6ad2060e,d53d083b-f0b1-4626-a322-146c6ad2060e_view.jpg
Is there a blue painting in the living room?,b0611ef0-50b0-417a-b308-6410c5516611,b0611ef0-50b0-417a-b308-6410c5516611_view.jpg
Is there a blue rubiks cube in the living room?,6349ea50-be89-42dd-9c92-2c8237772bd4,6349ea50-be89-42dd-9c92-2c8237772bd4_view.jpg
Is there a brown sofa in the living room?,dd3d1ab5-4495-43d3-82bb-4e87b02a6959,dd3d1ab5-4495-43d3-82bb-4e87b02a6959_view.jpg
Is there a gray bag in the living room?,b2b1eca2-2996-4915-9e4a-d0064bf9bee2,b2b1eca2-2996-4915-9e4a-d0064bf9bee2_view.jpg
Is there a gray book in the living room?,03abe487-d242-45bc-9a1a-2c25c0e41b28,03abe487-d242-45bc-9a1a-2c25c0e41b28_view.jpg
Is there a gray chair in the living room?,c67826bc-ebbb-43fb-a2ee-f56c3cff4185,c67826bc-ebbb-43fb-a2ee-f56c3cff4185_view.jpg
Is there a gray shoes in the living room?,11d26d9f-011f-4288-8873-df45e1b639ff,11d26d9f-011f-4288-8873-df45e1b639ff_view.jpg
Is there a green rubiks cube in the living room?,06e3e514-7994-4f1d-8627-a24a57827966,06e3e514-7994-4f1d-8627-a24a57827966_view.jpg
Is there a green wine bottle in the living room?,6f69df02-002d-4855-87c4-c6eb2e435f8e,6f69df02-002d-4855-87c4-c6eb2e435f8e_view.jpg
Is there an orange rubiks cube in the living room?,1f828ab0-388e-4916-8e30-fa0ac387058a,1f828ab0-388e-4916-8e30-fa0ac387058a_view.jpg
Is there an orange t-shirt in the living room?,dc2f092e-f765-4b96-bded-2b2a42a4d5cc,dc2f092e-f765-4b96-bded-2b2a42a4d5cc_view.jpg
Is there an orange teddy bear in the living room?,7865d6ff-add9-4ff2-a1cd-5a81689e4747,7865d6ff-add9-4ff2-a1cd-5a81689e4747_view.jpg
Is there a red apple in the living room?,25146072-cd69-40ef-9ca2-d29d49499db0,25146072-cd69-40ef-9ca2-d29d49499db0_view.jpg
Is there a red rubiks cube in the living room?,333662f8-2e27-48ea-a37c-3b99a56a9ee7,333662f8-2e27-48ea-a37c-3b99a56a9ee7_view.jpg
Is there a silver robot in the living room?,26bbaed9-a7f8-46e7-9e71-8297a90c82db,26bbaed9-a7f8-46e7-9e71-8297a90c82db_view.jpg
Is there a silver trophy in the living room?,537cc02c-cf8b-4216-b172-87fd1215bf4a,537cc02c-cf8b-4216-b172-87fd1215bf4a_view.jpg
Is there a transparent vase in the living room?,e512cc56-c195-48ec-a053-5e1bc1b67741,e512cc56-c195-48ec-a053-5e1bc1b67741_view.jpg
Is there a transparent window in the living room?,73b7773b-9e17-49ac-9e20-9d336ad4fc98,73b7773b-9e17-49ac-9e20-9d336ad4fc98_view.jpg
Is there a transparent wine glass in the living room?,7b008010-afc5-4132-9dc3-cdaf1adb3c1b,7b008010-afc5-4132-9dc3-cdaf1adb3c1b_view.jpg
Is there a white ball in the living room?,d7dacb5b-042a-453e-b836-417cb9e49204,d7dacb5b-042a-453e-b836-417cb9e49204_view.jpg
Is there a white bookshelf in the living room?,54442434-b240-4b32-8e4f-42597339c234,54442434-b240-4b32-8e4f-42597339c234_view.jpg
Is there a white cup in the living room?,0a8e2a94-344e-4206-ace5-c01f2370ac8d,0a8e2a94-344e-4206-ace5-c01f2370ac8d_view.jpg
Is there a white door handle in the living room?,fbc3a2b8-e62d-490f-ac70-a2baa99278a0,fbc3a2b8-e62d-490f-ac70-a2baa99278a0_view.jpg
Is there a white lamp in the living room?,e1b5c67c-889e-45df-8575-06af8cb95955,e1b5c67c-889e-45df-8575-06af8cb95955_view.jpg
Is there a white painting in the living room?,f041df92-20b1-4d92-8141-12b623a7ec3e,f041df92-20b1-4d92-8141-12b623a7ec3e_view.jpg
Is there a white robot in the living room?,565eb71d-fde6-4504-bb09-d71497793190,565eb71d-fde6-4504-bb09-d71497793190_view.jpg
Is there a white rubiks cube in the living room?,2d443c32-bf20-4dc8-9d8d-b2e8d289428e,2d443c32-bf20-4dc8-9d8d-b2e8d289428e_view.jpg
Is there a white table in the living room?,e40af7ff-85a8-4c3f-940e-882648d67a25,e40af7ff-85a8-4c3f-940e-882648d67a25_view.jpg
Is there a white teapot in the living room?,38f3ce21-4569-4ba7-84ed-d8f68d8a0f52,38f3ce21-4569-4ba7-84ed-d8f68d8a0f52_view.jpg
Is there a wooden chair in the living room?,4520cb05-3781-45e3-8da6-de391491b485,4520cb05-3781-45e3-8da6-de391491b485_view.jpg
Is there a wooden desk in the living room?,d54c86d3-0548-40ca-b5b1-388b060635d5,d54c86d3-0548-40ca-b5b1-388b060635d5_view.jpg
Is there a wooden ottoman in the living room?,c05cefc3-6ced-4d9b-bc84-14e86142d028,c05cefc3-6ced-4d9b-bc84-14e86142d028_view.jpg
Is there a yellow painting in the living room?,26000d69-63e2-42da-b3d8-fdf50d3b3555,26000d69-63e2-42da-b3d8-fdf50d3b3555_view.jpg
Is there a yellow rubiks cube in the living room?,efbefc85-dcc7-4d23-912f-a717f23a540b,efbefc85-dcc7-4d23-912f-a717f23a540b_view.jpg
Is there a blue door in the hallway?,661ccf35-948f-4483-bb51-c08df9b4be6b,661ccf35-948f-4483-bb51-c08df9b4be6b_view.jpg
Is there a blue door handle in the hallway?,f8919023-0930-4e60-96cd-91a90e73c8af,f8919023-0930-4e60-96cd-91a90e73c8af_view.jpg
Is there a gray notice board in the hallway?,008349d8-26a4-40be-bc01-139dd4a935a7,008349d8-26a4-40be-bc01-139dd4a935a7_view.jpg
Is there a green sign in the hallway?,088dbc6b-19cb-49bf-b617-350a5d2ce10b,088dbc6b-19cb-49bf-b617-350a5d2ce10b_view.jpg
Is there an orange sign in the hallway?,918ec475-55c2-49d8-bcd0-9a927f0727a3,918ec475-55c2-49d8-bcd0-9a927f0727a3_view.jpg
Is there a red sign in the hallway?,41253870-ce3d-46c4-b57d-5ba453a03c7b,41253870-ce3d-46c4-b57d-5ba453a03c7b_view.jpg
Is there a transparent window in the hallway?,3144b72d-d616-45e3-895e-0b1dce675c04,3144b72d-d616-45e3-895e-0b1dce675c04_view.jpg
Is there a white door in the hallway?,95ec97da-ba75-4815-86f7-3ba629ddd3c1,95ec97da-ba75-4815-86f7-3ba629ddd3c1_view.jpg
Is there a white door handle in the hallway?,41a4ca13-2412-47cc-8e43-1112b77d35cb,41a4ca13-2412-47cc-8e43-1112b77d35cb_view.jpg
Is there a white lamp in the hallway?,5a857338-1555-46bd-a4ac-73f2f9f943ca,5a857338-1555-46bd-a4ac-73f2f9f943ca_view.jpg
Is there a white sign in the hallway?,96692f8a-21a6-411d-a20d-43216ac2dd0a,96692f8a-21a6-411d-a20d-43216ac2dd0a_view.jpg
Is there a transparent jacket in the living room?,c5c56626-3c7c-43cf-8407-420eda8f5426,c5c56626-3c7c-43cf-8407-420eda8f5426_view.jpg
Is there a green notice board in the hallway?,4b1044b2-4234-4454-8c13-327fd90318f2,4b1044b2-4234-4454-8c13-327fd90318f2_view.jpg
Is there a purple washer in the living room?,06f29e82-55d2-4847-b0d4-d7995b37e7cd,06f29e82-55d2-4847-b0d4-d7995b37e7cd_view.jpg
Is there a yellow wardrobe cabinet in the hallway?,3a9aa801-23d7-45b7-9905-5029eaaf6188,3a9aa801-23d7-45b7-9905-5029eaaf6188_view.jpg
Is there a beige stereo set in the office?,c0890f3c-c968-468f-a5df-28bf73287042,c0890f3c-c968-468f-a5df-28bf73287042_view.jpg
Is there a blue stereo set in the hallway?,52f3e56c-bd36-4a3d-b30e-e5e2f7f846d0,52f3e56c-bd36-4a3d-b30e-e5e2f7f846d0_view.jpg
Is there a brown headphones in the living room?,dbdda7de-0668-4f50-9110-33c0073d7321,dbdda7de-0668-4f50-9110-33c0073d7321_view.jpg
Is there a wooden chessboard in the hallway?,c9ee2e1c-720e-44c0-b1ca-d1c951bd017c,c9ee2e1c-720e-44c0-b1ca-d1c951bd017c_view.jpg
Is there an orange dresser in the living room?,b7561912-3ca4-4bf1-97e9-97eeb236500e,b7561912-3ca4-4bf1-97e9-97eeb236500e_view.jpg
Is there a red refrigerator in the living room?,321a65bd-b9ff-44dd-b6ab-e16f829ac818,321a65bd-b9ff-44dd-b6ab-e16f829ac818_view.jpg
Is there a green t-shirt in the hallway?,30e4248e-520d-4843-9ab4-d309e02708a7,30e4248e-520d-4843-9ab4-d309e02708a7_view.jpg
Is there a red door in the hallway?,bfd5ac62-4f22-4554-81f4-ab3336e5a505,bfd5ac62-4f22-4554-81f4-ab3336e5a505_view.jpg
Is there a silver rug in the office?,c5705fea-e81f-4644-b3ac-ae13e31e9d26,c5705fea-e81f-4644-b3ac-ae13e31e9d26_view.jpg
Is there a blue pan in the office?,947c290d-aadb-4c29-b00e-dda5a137c4f8,947c290d-aadb-4c29-b00e-dda5a137c4f8_view.jpg
Is there a gold fruit bowl in the office?,06cd4256-0933-40a8-be81-657b618bf233,06cd4256-0933-40a8-be81-657b618bf233_view.jpg
Is there a white fruit bowl in the office?,233cd787-c206-4443-a80b-c64fbf8d9f36,233cd787-c206-4443-a80b-c64fbf8d9f36_view.jpg
Is there a brown piano in the hallway?,3ba1210b-f22a-4081-9957-e32a4557ae91,3ba1210b-f22a-4081-9957-e32a4557ae91_view.jpg
Is there a blue towel rack in the office?,0235a612-7e3b-4214-8e32-a6c4c93159d0,0235a612-7e3b-4214-8e32-a6c4c93159d0_view.jpg
Is there a white microwave in the hallway?,f2dc3990-96c6-4291-9ae0-c1dd90797586,f2dc3990-96c6-4291-9ae0-c1dd90797586_view.jpg
Is there a black apple in the office?,66b913dd-65ee-418c-bfd1-0debb899b594,66b913dd-65ee-418c-bfd1-0debb899b594_view.jpg
Is there a wooden kettle in the office?,8bfe3ba6-1e07-4218-8a86-953bd14d911e,8bfe3ba6-1e07-4218-8a86-953bd14d911e_view.jpg
Is there a white heater in the office?,af9a17b7-da79-48f6-84d7-97bc2f2a26b9,af9a17b7-da79-48f6-84d7-97bc2f2a26b9_view.jpg
Is there a green mirror in the office?,23172e1c-b20b-4456-9811-ab384262b22c,23172e1c-b20b-4456-9811-ab384262b22c_view.jpg
Is there a brown trophy in the living room?,f99ff319-552f-47dd-a63b-a2dc4e989edb,f99ff319-552f-47dd-a63b-a2dc4e989edb_view.jpg
Is there a transparent shower in the living room?,f88877cf-65a8-4eb7-b26a-81d36863b67b,f88877cf-65a8-4eb7-b26a-81d36863b67b_view.jpg
Is there a gray door in the hallway?,398217c4-6f98-4361-bd17-1c35878d47df,398217c4-6f98-4361-bd17-1c35878d47df_view.jpg
Is there an orange wine glass in the living room?,d68381ba-79c1-4ea7-9e5f-d768cde07e64,d68381ba-79c1-4ea7-9e5f-d768cde07e64_view.jpg
Is there a transparent cup in the hallway?,ceb20b78-e2bb-4163-a0ad-edb12c0d39b7,ceb20b78-e2bb-4163-a0ad-edb12c0d39b7_view.jpg
Is there a gold sofa in the office?,753082b8-5411-4732-82ff-e60b7bbc0ffc,753082b8-5411-4732-82ff-e60b7bbc0ffc_view.jpg
Is there a wooden food processor in the hallway?,d4271658-e121-4be8-ba54-beb5fff0d3fc,d4271658-e121-4be8-ba54-beb5fff0d3fc_view.jpg
Is there a brown towel rack in the living room?,6dbdb39e-62e5-402f-b765-4bafea58291d,6dbdb39e-62e5-402f-b765-4bafea58291d_view.jpg
Is there a gold shower in the office?,be952671-b3f4-4a74-8036-954860c0b2dc,be952671-b3f4-4a74-8036-954860c0b2dc_view.jpg
Is there a transparent kettle in the hallway?,8db8273b-5751-4573-9d70-db0d1d9b63e1,8db8273b-5751-4573-9d70-db0d1d9b63e1_view.jpg
Is there a black fish tank in the living room?,438c3f16-7e9f-422e-b1db-bfe510f19c35,438c3f16-7e9f-422e-b1db-bfe510f19c35_view.jpg
Is there a beige coffee machine in the living room?,ca2ba1a9-0038-4df5-9847-5c5fd0052261,ca2ba1a9-0038-4df5-9847-5c5fd0052261_view.jpg
Is there a white plates in the hallway?,0f431fa2-9a25-4e0e-bca7-66b3eedd04e7,0f431fa2-9a25-4e0e-bca7-66b3eedd04e7_view.jpg
Is there a silver kettle in the hallway?,d471dcec-4c20-4a45-8af5-332acade32c1,d471dcec-4c20-4a45-8af5-332acade32c1_view.jpg
Is there a black ottoman in the hallway?,99eb3459-8bc9-46d1-85d3-923fffe80a45,99eb3459-8bc9-46d1-85d3-923fffe80a45_view.jpg
Is there a silver refrigerator in the office?,c671d5f8-af80-4eb1-9783-c78e9c179ef9,c671d5f8-af80-4eb1-9783-c78e9c179ef9_view.jpg
Is there an orange door handle in the living room?,fc959c8f-7a0a-48c6-9954-3a27e6d67150,fc959c8f-7a0a-48c6-9954-3a27e6d67150_view.jpg
Is there a blue mirror in the office?,712ff087-8125-434a-ba52-c5e459939bea,712ff087-8125-434a-ba52-c5e459939bea_view.jpg
Is there a yellow chessboard in the office?,5d3942ee-0a72-4976-b108-2286d68ad5c9,5d3942ee-0a72-4976-b108-2286d68ad5c9_view.jpg
Is there a wooden shower in the living room?,43dbc1cc-5950-467a-8e29-e73fe6b7166a,43dbc1cc-5950-467a-8e29-e73fe6b7166a_view.jpg
Is there a beige refrigerator in the hallway?,8ff56cfb-c9cd-4295-80a3-e7c70e7a86c0,8ff56cfb-c9cd-4295-80a3-e7c70e7a86c0_view.jpg
Is there a red wine bottle in the office?,872b2978-0251-4e85-bfdb-bb96b80d2cee,872b2978-0251-4e85-bfdb-bb96b80d2cee_view.jpg
Is there a wooden rack in the living room?,dba538fe-541e-486a-beb1-0d499bc468b1,dba538fe-541e-486a-beb1-0d499bc468b1_view.jpg
Is there a gold door handle in the office?,49fefeb4-fd09-417c-98fd-7f9e2d5a79ef,49fefeb4-fd09-417c-98fd-7f9e2d5a79ef_view.jpg
Is there a red window in the living room?,fb69e81a-7ed8-41de-9e76-84e57d4b1b7b,fb69e81a-7ed8-41de-9e76-84e57d4b1b7b_view.jpg
Is there a yellow apple in the hallway?,61404735-f433-4827-9cfc-71a87aa3819e,61404735-f433-4827-9cfc-71a87aa3819e_view.jpg
Is there a purple shoes in the hallway?,a83087bd-78cd-4993-aff6-5eecec92973b,a83087bd-78cd-4993-aff6-5eecec92973b_view.jpg
Is there a pink table in the living room?,27c045fc-c031-4175-8bf7-3743bf49f7e3,27c045fc-c031-4175-8bf7-3743bf49f7e3_view.jpg
Is there a white shower in the hallway?,e3a1d980-2ef7-45a6-ae95-abc157915ca7,e3a1d980-2ef7-45a6-ae95-abc157915ca7_view.jpg
Is there a wooden vacuum cleaner in the office?,325afa85-e434-4037-b659-d788d6074322,325afa85-e434-4037-b659-d788d6074322_view.jpg
Is there a silver cup in the living room?,97dbb386-2dfb-44a7-8420-2e2f44d03dee,97dbb386-2dfb-44a7-8420-2e2f44d03dee_view.jpg
Is there a silver rubiks cube in the office?,8a9751e3-8084-496a-8cc3-b858b2dcbdf4,8a9751e3-8084-496a-8cc3-b858b2dcbdf4_view.jpg
Is there a beige lamp in the office?,30414858-5d7c-4099-80ad-01f18b966b31,30414858-5d7c-4099-80ad-01f18b966b31_view.jpg
Is there a transparent fireplace in the hallway?,a71aa1c7-cf40-4c15-bba5-8ed0f1ca775f,a71aa1c7-cf40-4c15-bba5-8ed0f1ca775f_view.jpg
Is there an orange shower in the hallway?,3258e4c4-9b63-43ac-9e49-5f14b84a1ad8,3258e4c4-9b63-43ac-9e49-5f14b84a1ad8_view.jpg
Is there a white bag in the hallway?,009374a7-23ed-4339-b923-3322bb4a86a0,009374a7-23ed-4339-b923-3322bb4a86a0_view.jpg
Is there a transparent microwave in the office?,e492dc10-9b95-45e4-8a9c-71fe224edd8c,e492dc10-9b95-45e4-8a9c-71fe224edd8c_view.jpg
Is there a beige loudspeaker in the hallway?,8c83c548-711a-4404-b353-1a1165be4a9b,8c83c548-711a-4404-b353-1a1165be4a9b_view.jpg
Is there a black chessboard in the hallway?,c12962d3-9e88-46e1-ac4c-93f803734a1a,c12962d3-9e88-46e1-ac4c-93f803734a1a_view.jpg
Is there a silver bathtub in the living room?,632fc6f2-397f-4eaa-a2ad-5a81055eaa19,632fc6f2-397f-4eaa-a2ad-5a81055eaa19_view.jpg
Is there a yellow mirror in the hallway?,8cebc8ea-97e8-448e-898a-d2ec29bb43ea,8cebc8ea-97e8-448e-898a-d2ec29bb43ea_view.jpg
Is there a red jacket in the living room?,47d52be2-b7b1-4c51-af85-74b81b6c5198,47d52be2-b7b1-4c51-af85-74b81b6c5198_view.jpg
Is there a gray book in the hallway?,67f4e5f0-4e79-4039-a92a-d03d2a1c214d,67f4e5f0-4e79-4039-a92a-d03d2a1c214d_view.jpg
